Unnamed: 0,season,gameId,date,result_reg,team_goals_reg_home,team_goals_reg_away,teamname_home,teamname_away,odd_winhome,odd_draw,odd_awaywin,teamname_home_home_dup,home_goals_from_players,home_assists,home_shots,home_toi_total,home_num_players,teamname_away_away_dup,away_goals_from_players,away_assists,away_shots,away_toi_total,away_num_players
12849,2022,2022020175,2022-11-04,2,6,3,COL,CBJ,1.7,5.25,4.45,COL,6.0,12.0,36.0,20874,20,CBJ,3.0,6.0,39.0,21056,20
12863,2022,2022020189,2022-11-05,2,5,4,LAK,FLA,2.77,4.85,2.29,LAK,5.0,10.0,39.0,21360,20,FLA,4.0,6.0,38.0,21004,20
12862,2022,2022020188,2022-11-05,1,4,4,SJS,ANA,2.02,4.6,3.0,SJS,4.0,7.0,52.0,22680,20,ANA,4.0,7.0,25.0,22120,20
12861,2022,2022020187,2022-11-05,1,3,3,CGY,NJD,2.0,4.65,3.05,CGY,3.0,5.0,30.0,21632,20,NJD,4.0,8.0,35.0,21956,20
12860,2022,2022020186,2022-11-05,1,3,3,VAN,NSH,2.35,4.5,2.5,VAN,3.0,6.0,45.0,22235,20,NSH,3.0,6.0,30.0,22387,20
12859,2022,2022020185,2022-11-05,0,1,5,CBJ,COL,4.2,5.1,1.66,CBJ,1.0,2.0,32.0,21480,20,COL,5.0,10.0,45.0,21572,20
12857,2022,2022020183,2022-11-05,0,2,3,PIT,SEA,1.82,4.75,3.45,PIT,2.0,4.0,37.0,21240,20,SEA,3.0,5.0,28.0,21240,20
12858,2022,2022020184,2022-11-05,0,4,6,MTL,VGK,3.6,4.7,1.78,MTL,4.0,7.0,31.0,20948,20,VGK,6.0,9.0,42.0,21347,20
12855,2022,2022020181,2022-11-05,2,3,0,DET,NYI,2.7,4.4,2.22,DET,3.0,5.0,26.0,21240,20,NYI,0.0,0.0,24.0,21029,20
12854,2022,2022020180,2022-11-05,2,5,3,TBL,BUF,1.69,5.0,4.0,TBL,5.0,8.0,30.0,21285,20,BUF,3.0,6.0,24.0,21420,20
12853,2022,2022020179,2022-11-05,2,2,1,TOR,BOS,2.26,4.9,2.81,TOR,2.0,4.0,28.0,21240,20,BOS,1.0,0.0,21.0,21333,20
12852,2022,2022020178,2022-11-05,0,2,3,WSH,ARI,1.54,5.2,5.0,WSH,2.0,2.0,36.0,21240,20,ARI,3.0,6.0,26.0,21247,20
12851,2022,2022020177,2022-11-05,0,2,6,EDM,DAL,2.05,4.7,2.9,EDM,2.0,4.0,30.0,21446,20,DAL,6.0,12.0,36.0,20913,20
12850,2022,2022020176,2022-11-05,2,4,0,WPG,CHI,1.7,4.8,4.0,WPG,4.0,7.0,37.0,21240,20,CHI,0.0,0.0,30.0,21330,20
12856,2022,2022020182,2022-11-05,0,1,2,OTT,PHI,1.9,4.6,3.25,OTT,1.0,2.0,34.0,21355,20,PHI,2.0,2.0,28.0,21000,20
12866,2022,2022020192,2022-11-06,0,3,5,ANA,FLA,3.35,4.7,1.86,ANA,3.0,4.0,35.0,20979,20,FLA,5.0,10.0,48.0,21240,20
12865,2022,2022020191,2022-11-06,0,1,3,CAR,TOR,2.08,4.95,3.13,CAR,1.0,2.0,30.0,21480,20,TOR,3.0,5.0,21.0,21437,20
12864,2022,2022020190,2022-11-06,1,2,2,NYR,DET,1.74,4.9,4.0,NYR,2.0,4.0,29.0,21892,20,DET,3.0,6.0,36.0,22126,20
12867,2022,2022020193,2022-11-07,1,3,3,NYI,CGY,2.6,4.33,2.28,NYI,4.0,6.0,32.0,22615,20,CGY,3.0,5.0,46.0,22448,20
12868,2022,2022020194,2022-11-07,2,3,1,BOS,STL,1.77,4.7,3.62,BOS,3.0,4.0,37.0,21109,20,STL,1.0,2.0,27.0,21390,20
12869,2022,2022020195,2022-11-07,2,5,4,WSH,EDM,3.14,4.8,2.1,WSH,5.0,7.0,31.0,21360,20,EDM,4.0,7.0,29.0,21181,20
12880,2022,2022020206,2022-11-08,2,1,0,LAK,MIN,2.31,4.5,2.51,LAK,1.0,2.0,30.0,21480,20,MIN,0.0,0.0,21.0,20940,20
12879,2022,2022020205,2022-11-08,2,5,1,SEA,NSH,2.31,4.45,2.55,SEA,5.0,6.0,20.0,21360,20,NSH,1.0,0.0,25.0,21480,20
12878,2022,2022020204,2022-11-08,2,5,1,WPG,DAL,2.6,4.4,2.3,WPG,5.0,10.0,33.0,21360,20,DAL,1.0,1.0,22.0,21360,20
12877,2022,2022020203,2022-11-08,1,2,2,DET,MTL,1.92,4.55,3.2,DET,2.0,4.0,43.0,22582,20,MTL,2.0,4.0,33.0,22020,20
12876,2022,2022020202,2022-11-08,0,2,3,TBL,EDM,1.93,4.75,3.15,TBL,2.0,4.0,37.0,21302,20,EDM,3.0,5.0,29.0,21000,20
12873,2022,2022020199,2022-11-08,2,5,1,PHI,STL,2.8,4.45,2.13,PHI,5.0,9.0,35.0,21360,20,STL,1.0,2.0,28.0,21480,20
12874,2022,2022020200,2022-11-08,0,4,6,OTT,VAN,2.27,4.65,2.6,OTT,4.0,5.0,41.0,21240,20,VAN,6.0,9.0,28.0,21148,20
12872,2022,2022020198,2022-11-08,0,3,4,NYR,NYI,2.01,4.35,3.62,NYR,3.0,6.0,40.0,21306,20,NYI,4.0,7.0,26.0,21216,20
12871,2022,2022020197,2022-11-08,2,3,2,NJD,CGY,2.12,4.65,2.8,NJD,3.0,6.0,20.0,21305,20,CGY,2.0,4.0,35.0,21033,20
12870,2022,2022020196,2022-11-08,0,1,4,BUF,ARI,1.68,5.0,4.0,BUF,1.0,2.0,33.0,21020,20,ARI,4.0,7.0,24.0,20970,20
12875,2022,2022020201,2022-11-08,1,3,3,TOR,VGK,2.39,4.7,2.69,TOR,3.0,6.0,31.0,21452,20,VGK,4.0,7.0,20.0,21452,20
12881,2022,2022020207,2022-11-09,2,3,0,FLA,CAR,2.52,4.55,2.38,FLA,3.0,6.0,37.0,21240,20,CAR,0.0,0.0,40.0,21149,20
12882,2022,2022020208,2022-11-09,0,1,4,WSH,PIT,2.73,4.65,2.38,WSH,1.0,2.0,25.0,21240,20,PIT,4.0,7.0,28.0,21219,20
12883,2022,2022020209,2022-11-09,2,5,2,MTL,VAN,3.1,4.7,1.97,MTL,5.0,6.0,29.0,21360,20,VAN,2.0,3.0,33.0,21228,20
12884,2022,2022020210,2022-11-09,0,1,4,ANA,MIN,3.1,4.65,1.97,ANA,1.0,2.0,32.0,20926,20,MIN,4.0,7.0,39.0,21059,20
12894,2022,2022020220,2022-11-10,1,1,1,LAK,CHI,1.58,5.15,4.5,LAK,2.0,4.0,35.0,22406,20,CHI,1.0,2.0,32.0,22312,20
12893,2022,2022020219,2022-11-10,2,5,3,COL,NSH,1.81,4.7,3.5,COL,5.0,9.0,35.0,21453,20,NSH,3.0,6.0,35.0,21372,20
12892,2022,2022020218,2022-11-10,2,5,3,STL,SJS,2.01,4.5,3.22,STL,5.0,9.0,33.0,21600,20,SJS,3.0,5.0,30.0,21395,20
12891,2022,2022020217,2022-11-10,0,2,8,DET,NYR,3.1,4.45,2.03,DET,2.0,3.0,20.0,21303,20,NYR,8.0,15.0,33.0,21360,20
12890,2022,2022020216,2022-11-10,0,0,2,NYI,ARI,1.57,5.15,4.95,NYI,0.0,0.0,24.0,21292,20,ARI,2.0,4.0,28.0,21240,20
12888,2022,2022020214,2022-11-10,2,5,2,CBJ,PHI,2.44,4.45,2.4,CBJ,5.0,5.0,29.0,21480,20,PHI,2.0,4.0,34.0,21240,20
12887,2022,2022020213,2022-11-10,1,3,3,NJD,OTT,1.84,4.75,3.45,NJD,4.0,8.0,41.0,22377,20,OTT,3.0,5.0,28.0,22591,20
12886,2022,2022020212,2022-11-10,2,7,2,CAR,EDM,2.18,4.85,2.95,CAR,7.0,11.0,32.0,21448,20,EDM,2.0,4.0,22.0,21196,20
12885,2022,2022020211,2022-11-10,2,3,1,BOS,CGY,1.94,4.8,3.58,BOS,3.0,6.0,28.0,20880,20,CGY,1.0,2.0,32.0,21000,20
12889,2022,2022020215,2022-11-10,0,4,7,BUF,VGK,3.1,4.55,2.01,BUF,4.0,8.0,35.0,21408,20,VGK,7.0,13.0,36.0,21343,20
12895,2022,2022020221,2022-11-11,0,2,4,TOR,PIT,2.02,4.65,2.95,TOR,2.0,4.0,30.0,21480,20,PIT,4.0,5.0,23.0,21242,20
12896,2022,2022020222,2022-11-11,2,5,1,WSH,TBL,2.96,4.6,2.23,WSH,5.0,8.0,23.0,21060,20,TBL,1.0,2.0,29.0,20880,20
12897,2022,2022020223,2022-11-11,0,4,5,DAL,SJS,1.67,4.8,4.33,DAL,4.0,5.0,29.0,21350,20,SJS,5.0,8.0,18.0,21360,20
12898,2022,2022020224,2022-11-11,0,0,1,SEA,MIN,2.6,4.4,2.31,SEA,0.0,0.0,28.0,21240,20,MIN,1.0,2.0,21.0,21120,20
12906,2022,2022020232,2022-11-12,2,2,1,NSH,NYR,2.43,4.5,2.41,NSH,2.0,3.0,18.0,20880,20,NYR,1.0,2.0,35.0,21000,20
12911,2022,2022020237,2022-11-12,2,4,3,LAK,DET,1.78,4.7,3.6,LAK,4.0,8.0,21.0,21221,20,DET,3.0,6.0,21.0,21410,20
12910,2022,2022020236,2022-11-12,2,3,2,CGY,WPG,1.98,4.45,3.15,CGY,3.0,6.0,35.0,21000,20,WPG,2.0,3.0,23.0,21000,20
12908,2022,2022020234,2022-11-12,0,2,3,ANA,CHI,2.1,4.55,2.83,ANA,2.0,3.0,41.0,21480,20,CHI,3.0,4.0,22.0,21360,20
12907,2022,2022020233,2022-11-12,2,4,1,COL,CAR,2.42,4.65,2.66,COL,4.0,6.0,28.0,21000,20,CAR,1.0,2.0,25.0,21216,20
12905,2022,2022020231,2022-11-12,1,3,3,NYI,CBJ,1.69,4.85,4.33,NYI,4.0,8.0,46.0,21523,20,CBJ,3.0,6.0,29.0,21516,20
12909,2022,2022020235,2022-11-12,0,2,3,VGK,STL,1.86,4.85,3.84,VGK,2.0,3.0,36.0,21120,20,STL,3.0,5.0,28.0,21600,20
12903,2022,2022020229,2022-11-12,1,4,4,MTL,PIT,3.15,4.55,1.97,MTL,5.0,6.0,42.0,21386,20,PIT,4.0,8.0,24.0,21193,20
12902,2022,2022020228,2022-11-12,0,1,3,BUF,BOS,3.25,4.7,1.93,BUF,1.0,0.0,31.0,21183,20,BOS,3.0,5.0,30.0,21120,20
12901,2022,2022020227,2022-11-12,2,4,2,NJD,ARI,1.54,5.25,5.0,NJD,4.0,7.0,26.0,21082,20,ARI,2.0,4.0,18.0,20703,20
12904,2022,2022020230,2022-11-12,2,3,2,TOR,VAN,1.88,4.8,3.25,TOR,3.0,6.0,34.0,21217,20,VAN,2.0,4.0,29.0,21404,20
12900,2022,2022020226,2022-11-12,0,2,4,FLA,EDM,1.92,4.75,3.15,FLA,2.0,4.0,42.0,21116,20,EDM,4.0,5.0,32.0,21244,20
12899,2022,2022020225,2022-11-12,0,1,4,PHI,OTT,2.55,4.5,2.31,PHI,1.0,2.0,38.0,21323,20,OTT,4.0,8.0,27.0,21240,20
12917,2022,2022020243,2022-11-13,1,2,2,SEA,WPG,2.05,4.5,3.05,SEA,2.0,4.0,21.0,21166,20,WPG,3.0,5.0,30.0,21341,20
12916,2022,2022020242,2022-11-13,2,6,3,TBL,WSH,2.0,4.6,3.5,TBL,6.0,11.0,35.0,20880,20,WSH,3.0,4.0,22.0,21149,20
12915,2022,2022020241,2022-11-13,2,5,2,BOS,VAN,1.7,4.85,4.0,BOS,5.0,10.0,33.0,20959,20,VAN,2.0,2.0,31.0,20993,20
12913,2022,2022020239,2022-11-13,2,4,1,NYR,ARI,1.46,5.5,6.0,NYR,4.0,6.0,27.0,20777,20,ARI,1.0,2.0,32.0,21020,20
12912,2022,2022020238,2022-11-13,0,1,5,PHI,DAL,3.35,4.65,1.86,PHI,1.0,2.0,38.0,21275,20,DAL,5.0,10.0,31.0,20880,20
12914,2022,2022020240,2022-11-13,1,2,2,MIN,SJS,1.76,4.7,3.7,MIN,2.0,3.0,30.0,22440,20,SJS,2.0,4.0,37.0,22560,20
12918,2022,2022020244,2022-11-14,0,2,4,OTT,NYI,2.5,4.35,2.38,OTT,2.0,4.0,38.0,21353,20,NYI,4.0,6.0,35.0,20903,20
12919,2022,2022020245,2022-11-14,0,0,3,CHI,CAR,4.2,4.75,1.69,CHI,0.0,0.0,27.0,21240,20,CAR,3.0,5.0,32.0,21121,20
12920,2022,2022020246,2022-11-14,2,6,5,CGY,LAK,2.06,4.4,3.44,CGY,6.0,11.0,30.0,21222,20,LAK,5.0,10.0,29.0,21198,20
12921,2022,2022020247,2022-11-14,0,2,3,COL,STL,1.78,4.8,3.64,COL,2.0,4.0,47.0,21465,20,STL,3.0,6.0,39.0,21077,20
12928,2022,2022020254,2022-11-15,2,2,1,NSH,MIN,2.38,4.35,2.6,NSH,2.0,4.0,25.0,20880,20,MIN,1.0,2.0,33.0,21096,20
12930,2022,2022020256,2022-11-15,0,2,5,VGK,SJS,1.62,5.05,4.5,VGK,2.0,3.0,26.0,21423,20,SJS,5.0,8.0,29.0,21240,20
12929,2022,2022020255,2022-11-15,1,2,2,ANA,DET,2.6,4.45,2.26,ANA,3.0,5.0,30.0,22156,20,DET,2.0,4.0,33.0,22079,20
12927,2022,2022020253,2022-11-15,2,5,2,FLA,WSH,1.87,4.85,3.8,FLA,5.0,8.0,43.0,20880,20,WSH,2.0,4.0,43.0,21413,20
12922,2022,2022020248,2022-11-15,1,4,4,TBL,DAL,2.12,4.5,2.81,TBL,5.0,10.0,38.0,22323,20,DAL,4.0,6.0,32.0,21917,20
12925,2022,2022020251,2022-11-15,0,2,5,PIT,TOR,2.5,4.8,2.53,PIT,2.0,2.0,37.0,21420,20,TOR,5.0,10.0,33.0,21120,20
12924,2022,2022020250,2022-11-15,1,4,4,CBJ,PHI,2.55,4.45,2.32,CBJ,5.0,8.0,33.0,22103,20,PHI,4.0,8.0,37.0,22187,20
12923,2022,2022020249,2022-11-15,0,1,5,MTL,NJD,3.4,4.65,1.89,MTL,1.0,2.0,26.0,21393,20,NJD,5.0,5.0,39.0,21360,20
12926,2022,2022020252,2022-11-15,0,4,5,BUF,VAN,2.39,4.65,2.47,BUF,4.0,8.0,32.0,21374,20,VAN,5.0,8.0,32.0,21240,20
12931,2022,2022020257,2022-11-16,2,4,1,OTT,BUF,2.01,4.7,2.95,OTT,4.0,7.0,40.0,20686,20,BUF,1.0,2.0,30.0,20910,20
12932,2022,2022020258,2022-11-16,0,2,5,CHI,STL,3.34,4.5,1.9,CHI,2.0,4.0,27.0,21360,20,STL,5.0,8.0,35.0,21254,20
12933,2022,2022020259,2022-11-16,0,1,3,EDM,LAK,2.16,4.9,2.98,EDM,1.0,1.0,23.0,21240,20,LAK,3.0,5.0,32.0,21480,20
12942,2022,2022020268,2022-11-17,0,4,6,MIN,PIT,2.38,4.4,2.49,MIN,4.0,5.0,23.0,21077,20,PIT,6.0,11.0,32.0,21240,20
12946,2022,2022020272,2022-11-17,0,4,7,SJS,DET,2.26,4.33,2.65,SJS,4.0,8.0,25.0,21240,20,DET,7.0,11.0,21.0,21480,20
12945,2022,2022020271,2022-11-17,1,2,2,SEA,NYR,2.78,4.33,2.16,SEA,3.0,6.0,32.0,22119,20,NYR,2.0,4.0,30.0,21996,20
12944,2022,2022020270,2022-11-17,2,4,1,VGK,ARI,1.44,5.75,6.25,VGK,4.0,7.0,39.0,21120,20,ARI,1.0,1.0,26.0,21020,20
12943,2022,2022020269,2022-11-17,1,4,4,STL,WSH,2.42,4.4,2.43,STL,4.0,8.0,24.0,22353,20,WSH,4.0,7.0,51.0,22394,20
12941,2022,2022020267,2022-11-17,2,5,4,NSH,NYI,2.38,4.2,2.55,NSH,5.0,10.0,31.0,21229,20,NYI,4.0,7.0,33.0,21234,20
12937,2022,2022020263,2022-11-17,2,6,4,CBJ,MTL,2.42,4.45,2.42,CBJ,6.0,10.0,29.0,21253,20,MTL,4.0,8.0,42.0,21360,20
12939,2022,2022020265,2022-11-17,2,4,1,BOS,PHI,1.5,5.45,5.7,BOS,4.0,8.0,32.0,21233,20,PHI,1.0,2.0,23.0,21204,20
12938,2022,2022020264,2022-11-17,1,2,2,TOR,NJD,2.11,4.55,2.9,TOR,2.0,4.0,27.0,21588,20,NJD,3.0,4.0,33.0,21275,20
12936,2022,2022020262,2022-11-17,0,4,6,FLA,DAL,1.98,4.6,3.24,FLA,4.0,8.0,44.0,21240,19,DAL,6.0,10.0,29.0,21137,20
12935,2022,2022020261,2022-11-17,1,2,2,CAR,COL,2.26,4.6,2.91,CAR,2.0,2.0,48.0,21652,20,COL,3.0,4.0,15.0,21484,20
12934,2022,2022020260,2022-11-17,2,4,1,TBL,CGY,2.44,4.6,2.65,TBL,4.0,6.0,24.0,21181,20,CGY,1.0,2.0,40.0,21295,20
12940,2022,2022020266,2022-11-17,2,3,2,WPG,ANA,1.68,4.85,4.33,WPG,3.0,6.0,32.0,21480,20,ANA,2.0,4.0,31.0,21423,20
12947,2022,2022020273,2022-11-18,2,4,1,VAN,LAK,2.35,4.65,2.75,VAN,4.0,7.0,25.0,21360,20,LAK,1.0,2.0,38.0,21340,20
12962,2022,2022020288,2022-11-19,0,1,2,SJS,NYR,3.32,4.4,1.92,SJS,1.0,2.0,23.0,21240,20,NYR,2.0,4.0,43.0,21480,20
12961,2022,2022020287,2022-11-19,1,3,3,EDM,VGK,2.5,4.65,2.58,EDM,4.0,8.0,23.0,21548,20,VGK,3.0,4.0,34.0,21571,20
12960,2022,2022020286,2022-11-19,1,2,2,SEA,LAK,2.2,4.3,2.75,SEA,3.0,5.0,29.0,22052,20,LAK,2.0,4.0,29.0,21899,20
12959,2022,2022020285,2022-11-19,1,2,2,NSH,TBL,2.75,4.33,2.18,NSH,2.0,3.0,32.0,21703,20,TBL,3.0,6.0,39.0,21567,20
12958,2022,2022020284,2022-11-19,2,5,2,DAL,NYI,2.03,4.4,3.0,DAL,5.0,8.0,35.0,21048,20,NYI,2.0,4.0,29.0,21360,20
12957,2022,2022020283,2022-11-19,1,1,1,MIN,CAR,2.7,4.3,2.23,MIN,2.0,4.0,21.0,21528,20,CAR,1.0,2.0,21.0,21648,20
12956,2022,2022020282,2022-11-19,2,6,2,STL,ANA,1.81,4.6,3.6,STL,6.0,9.0,34.0,21135,20,ANA,2.0,3.0,32.0,21298,20
12955,2022,2022020281,2022-11-19,0,0,3,WPG,PIT,2.59,4.3,2.28,WPG,0.0,0.0,32.0,21360,20,PIT,3.0,5.0,32.0,21360,20
12953,2022,2022020279,2022-11-19,0,1,6,CBJ,DET,2.9,4.5,2.05,CBJ,1.0,2.0,28.0,21271,20,DET,6.0,10.0,37.0,21281,20
12952,2022,2022020278,2022-11-19,0,0,4,WSH,COL,2.82,4.35,2.39,WSH,0.0,0.0,32.0,21257,20,COL,4.0,6.0,29.0,21360,20
12951,2022,2022020277,2022-11-19,2,6,1,BOS,CHI,1.39,5.8,6.5,BOS,6.0,12.0,43.0,21325,20,CHI,1.0,2.0,18.0,21337,20
12950,2022,2022020276,2022-11-19,2,5,2,TOR,BUF,1.59,5.1,4.75,TOR,5.0,9.0,23.0,20933,20,BUF,2.0,4.0,34.0,21496,20
12949,2022,2022020275,2022-11-19,1,4,4,FLA,CGY,2.12,4.4,2.85,FLA,4.0,6.0,35.0,22483,20,CGY,4.0,6.0,35.0,22496,20
12948,2022,2022020274,2022-11-19,0,1,5,OTT,NJD,2.75,4.5,2.15,OTT,1.0,2.0,26.0,21153,20,NJD,5.0,7.0,36.0,21360,20
12954,2022,2022020280,2022-11-19,1,4,4,MTL,PHI,2.19,4.3,2.71,MTL,4.0,8.0,32.0,22320,20,PHI,4.0,6.0,29.0,22490,20
12963,2022,2022020289,2022-11-20,2,5,3,CBJ,FLA,4.33,5.45,1.7,CBJ,5.0,7.0,23.0,21240,20,FLA,3.0,5.0,50.0,21496,20
12964,2022,2022020290,2022-11-20,0,3,5,CHI,PIT,3.9,4.75,1.72,CHI,3.0,3.0,32.0,21360,20,PIT,5.0,10.0,25.0,21120,20
12971,2022,2022020297,2022-11-21,1,3,3,NSH,ARI,1.64,5.0,4.5,NSH,3.0,5.0,45.0,22610,20,ARI,3.0,4.0,27.0,22185,20
12974,2022,2022020300,2022-11-21,0,4,5,VAN,VGK,2.8,4.55,2.13,VAN,4.0,8.0,29.0,21480,20,VGK,5.0,9.0,38.0,21480,20
12973,2022,2022020299,2022-11-21,2,5,1,SJS,OTT,2.49,4.45,2.35,SJS,5.0,9.0,31.0,21360,20,OTT,1.0,1.0,38.0,21245,20
12972,2022,2022020298,2022-11-21,1,2,2,DAL,COL,2.43,4.55,2.68,DAL,2.0,3.0,24.0,22270,20,COL,2.0,4.0,35.0,22839,20
12970,2022,2022020296,2022-11-21,2,3,1,STL,ANA,1.75,4.85,3.8,STL,3.0,4.0,27.0,21360,20,ANA,1.0,1.0,28.0,21275,20
12967,2022,2022020293,2022-11-21,2,5,2,NJD,EDM,2.05,4.65,2.95,NJD,5.0,8.0,28.0,21130,20,EDM,2.0,4.0,30.0,21364,20
12968,2022,2022020294,2022-11-21,1,3,3,WPG,CAR,3.2,4.45,1.97,WPG,4.0,7.0,23.0,21880,20,CAR,3.0,6.0,27.0,21760,20
12965,2022,2022020291,2022-11-21,0,3,5,TBL,BOS,2.59,4.6,2.5,TBL,3.0,5.0,35.0,21219,20,BOS,5.0,10.0,29.0,21316,20
12969,2022,2022020295,2022-11-21,1,2,2,TOR,NYI,1.89,4.6,3.25,TOR,2.0,4.0,32.0,21944,20,NYI,3.0,4.0,24.0,21939,20
12966,2022,2022020292,2022-11-21,0,2,5,PHI,CGY,3.95,4.7,1.73,PHI,2.0,2.0,25.0,21360,20,CGY,5.0,7.0,30.0,21240,20
12975,2022,2022020301,2022-11-22,0,2,7,MTL,BUF,2.44,4.5,2.41,MTL,2.0,4.0,31.0,21147,20,BUF,7.0,14.0,38.0,20760,20
12976,2022,2022020302,2022-11-22,0,3,5,LAK,NYR,2.8,4.6,2.34,LAK,3.0,6.0,38.0,21480,20,NYR,5.0,10.0,25.0,21466,20
12985,2022,2022020311,2022-11-23,2,3,0,DET,NSH,2.28,4.45,2.7,DET,3.0,4.0,29.0,21240,20,NSH,0.0,0.0,26.0,21410,20
12991,2022,2022020317,2022-11-23,0,3,4,COL,VAN,1.81,4.8,3.5,COL,3.0,6.0,36.0,21057,20,VAN,4.0,8.0,25.0,20996,20
12990,2022,2022020316,2022-11-23,2,8,5,SEA,SJS,1.9,4.5,3.4,SEA,8.0,13.0,27.0,21281,20,SJS,5.0,9.0,26.0,21171,20
12989,2022,2022020315,2022-11-23,2,4,1,VGK,OTT,1.69,5.0,4.0,VGK,4.0,6.0,36.0,21498,20,OTT,1.0,2.0,40.0,21144,20
12988,2022,2022020314,2022-11-23,2,3,2,ANA,NYR,3.2,4.5,1.99,ANA,3.0,5.0,22.0,21120,20,NYR,2.0,2.0,43.0,21239,20
12987,2022,2022020313,2022-11-23,2,6,4,DAL,CHI,1.54,5.3,5.4,DAL,6.0,9.0,39.0,21360,20,CHI,4.0,8.0,31.0,21455,20
12986,2022,2022020312,2022-11-23,1,2,2,WSH,PHI,1.67,4.8,4.5,WSH,3.0,6.0,32.0,21376,20,PHI,2.0,4.0,23.0,21549,20
12984,2022,2022020310,2022-11-23,2,3,0,NYI,EDM,2.25,4.45,2.65,NYI,3.0,6.0,31.0,21000,20,EDM,0.0,0.0,49.0,21402,20
12983,2022,2022020309,2022-11-23,2,6,1,MIN,WPG,2.05,4.45,3.05,MIN,6.0,11.0,39.0,21120,20,WPG,1.0,2.0,29.0,20870,20
12982,2022,2022020308,2022-11-23,0,1,2,NJD,TOR,2.19,4.8,2.96,NJD,1.0,2.0,35.0,21120,20,TOR,2.0,2.0,20.0,21240,20
12981,2022,2022020307,2022-11-23,2,6,2,BUF,STL,2.9,4.55,2.1,BUF,6.0,6.0,32.0,21307,20,STL,2.0,4.0,36.0,21310,20
12980,2022,2022020306,2022-11-23,0,1,3,CBJ,MTL,2.31,4.65,2.58,CBJ,1.0,0.0,31.0,21240,20,MTL,3.0,4.0,29.0,21291,20
12979,2022,2022020305,2022-11-23,1,1,1,PIT,CGY,2.2,4.6,2.7,PIT,1.0,2.0,39.0,22572,20,CGY,1.0,2.0,34.0,22572,20
12978,2022,2022020304,2022-11-23,2,5,2,FLA,BOS,2.48,4.75,2.57,FLA,5.0,8.0,31.0,20979,20,BOS,2.0,3.0,39.0,20953,20
12977,2022,2022020303,2022-11-23,0,0,4,CAR,ARI,1.48,5.4,5.6,CAR,0.0,0.0,36.0,21240,20,ARI,4.0,7.0,27.0,21120,20
13004,2022,2022020330,2022-11-25,1,4,4,DAL,WPG,1.9,4.55,3.25,DAL,4.0,8.0,41.0,21496,20,WPG,5.0,10.0,28.0,21337,20
13003,2022,2022020329,2022-11-25,0,2,4,VGK,SEA,1.89,4.65,3.25,VGK,2.0,3.0,22.0,21360,20,SEA,4.0,7.0,28.0,21487,20
13002,2022,2022020328,2022-11-25,2,5,2,TBL,STL,1.83,4.65,3.5,TBL,5.0,10.0,27.0,21205,20,STL,2.0,4.0,27.0,21290,20
13001,2022,2022020327,2022-11-25,0,1,3,BUF,NJD,3.1,4.75,1.95,BUF,1.0,2.0,34.0,21480,20,NJD,3.0,5.0,44.0,21480,20
13000,2022,2022020326,2022-11-25,0,2,3,CBJ,NYI,3.5,4.7,1.81,CBJ,2.0,4.0,26.0,21029,20,NYI,3.0,4.0,24.0,21151,20
13005,2022,2022020331,2022-11-25,0,2,5,SJS,LAK,2.85,4.45,2.14,SJS,2.0,2.0,31.0,21374,20,LAK,5.0,9.0,29.0,21240,20
12999,2022,2022020325,2022-11-25,1,3,3,DET,ARI,1.72,4.75,4.0,DET,3.0,6.0,36.0,22320,20,ARI,3.0,4.0,24.0,22336,20
12997,2022,2022020323,2022-11-25,0,1,5,ANA,OTT,2.9,4.55,2.07,ANA,1.0,2.0,32.0,20872,20,OTT,5.0,10.0,33.0,20880,20
12996,2022,2022020322,2022-11-25,0,3,4,MIN,TOR,2.37,4.45,2.48,MIN,3.0,6.0,28.0,21230,20,TOR,4.0,7.0,28.0,21432,20
12995,2022,2022020321,2022-11-25,1,2,2,CHI,MTL,2.33,4.5,2.55,CHI,2.0,3.0,32.0,22800,20,MTL,2.0,3.0,23.0,22531,20
12993,2022,2022020319,2022-11-25,2,3,0,WSH,CGY,2.6,4.4,2.29,WSH,3.0,6.0,25.0,21360,20,CGY,0.0,0.0,32.0,21380,20
12992,2022,2022020318,2022-11-25,1,2,2,BOS,CAR,2.1,4.6,3.22,BOS,3.0,6.0,41.0,21881,20,CAR,2.0,4.0,36.0,21874,20
12998,2022,2022020324,2022-11-25,0,1,4,PHI,PIT,4.05,4.9,1.81,PHI,1.0,2.0,30.0,21128,20,PIT,4.0,7.0,29.0,21360,20
13014,2022,2022020340,2022-11-26,0,1,5,VGK,VAN,1.85,4.75,3.35,VGK,1.0,2.0,27.0,21300,20,VAN,5.0,10.0,36.0,21240,20
13011,2022,2022020337,2022-11-26,2,5,2,NYI,PHI,1.66,4.85,4.33,NYI,5.0,6.0,23.0,21297,20,PHI,2.0,4.0,28.0,21184,20
13010,2022,2022020336,2022-11-26,2,5,1,NJD,WSH,1.88,4.6,3.55,NJD,5.0,7.0,29.0,21149,20,WSH,1.0,2.0,38.0,21278,20
13009,2022,2022020335,2022-11-26,0,1,4,PIT,TOR,2.17,4.6,2.7,PIT,1.0,2.0,26.0,21240,20,TOR,4.0,7.0,41.0,21360,20
13013,2022,2022020339,2022-11-26,2,4,1,COL,DAL,1.98,4.55,3.15,COL,4.0,6.0,36.0,21089,20,DAL,1.0,2.0,42.0,21192,20
