"","season","gameId","date","result_reg","team_goals_reg_home","team_goals_reg_away","teamname_home","teamname_away","odd_winhome","odd_draw","odd_awaywin"
"13551",2022,"2022020877",2023-02-16,2,2,1,"VGK","SJS",1.83,4.7,3.45
"13552",2022,"2022020878",2023-02-17,1,3,3,"OTT","CHI",1.65,4.9,4.5
"13553",2022,"2022020879",2023-02-17,2,5,4,"NYI","PIT",2.29,4.35,2.65
"13554",2022,"2022020880",2023-02-17,1,1,1,"MIN","DAL",2.5,4.3,2.4
"13555",2022,"2022020881",2023-02-17,1,4,4,"EDM","NYR",2.26,4.9,2.81
"13556",2022,"2022020882",2023-02-17,0,3,6,"ANA","LAK",4.5,5.1,1.61
"13557",2022,"2022020883",2023-02-18,0,1,4,"STL","COL",3.5,4.6,1.92
"13558",2022,"2022020884",2023-02-18,2,7,3,"NSH","FLA",2.76,4.6,2.2
"13559",2022,"2022020885",2023-02-18,2,6,2,"BOS","NYI",1.62,4.85,4.75
"13560",2022,"2022020886",2023-02-18,0,2,5,"PIT","NJD",2.82,4.65,2.3
"13561",2022,"2022020887",2023-02-18,0,1,4,"DAL","CBJ",1.6,4.9,4.75
"13562",2022,"2022020888",2023-02-18,2,5,1,"TOR","MTL",1.41,5.9,6.3
"13563",2022,"2022020889",2023-02-18,2,4,1,"CAR","WSH",1.83,4.55,3.65
"13564",2022,"2022020890",2023-02-18,1,2,2,"CGY","NYR",2.09,4.4,3
"13565",2022,"2022020891",2023-02-18,2,6,2,"VAN","PHI",2.26,4.65,2.63
"13566",2022,"2022020892",2023-02-18,1,5,5,"LAK","ARI",1.69,4.9,4
"13567",2022,"2022020893",2023-02-18,0,2,4,"SJS","BUF",2.6,4.7,2.3
"13568",2022,"2022020894",2023-02-18,2,4,2,"SEA","DET",1.93,4.5,3.4
"13569",2022,"2022020895",2023-02-18,2,5,4,"VGK","TBL",2.69,4.4,2.25
"13570",2022,"2022020896",2023-02-19,2,4,3,"MIN","NSH",1.89,4.45,3.55
"13571",2022,"2022020897",2023-02-19,2,7,2,"OTT","STL",1.96,4.55,3.3
"13572",2022,"2022020898",2023-02-19,1,5,5,"COL","EDM",2.53,4.65,2.55
"13573",2022,"2022020899",2023-02-19,2,5,3,"CHI","TOR",5.25,5.25,1.52
"13574",2022,"2022020900",2023-02-19,2,4,2,"NJD","WPG",2.3,4.45,2.63
"13575",2022,"2022020901",2023-02-19,1,2,2,"ARI","CBJ",2.2,4.5,2.78
"13576",2022,"2022020902",2023-02-20,1,3,3,"FLA","ANA",1.38,6.25,6.4
"13577",2022,"2022020903",2023-02-20,2,3,1,"BOS","OTT",1.46,5.5,5.75
"13578",2022,"2022020904",2023-02-20,0,3,4,"CGY","PHI",1.67,4.85,4.15
"13579",2022,"2022020905",2023-02-20,2,4,0,"SJS","SEA",3.1,4.55,2.01
"13580",2022,"2022020906",2023-02-20,0,2,4,"PIT","NYI",2.03,4.45,3.05
"13581",2022,"2022020907",2023-02-20,0,1,4,"NYR","WPG",2.02,4.6,3.44
"13582",2022,"2022020908",2023-02-21,2,6,1,"TBL","ANA",1.3,6.75,7.65
"13583",2022,"2022020909",2023-02-21,0,1,3,"WSH","DET",2.04,4.25,3.1
"13584",2022,"2022020910",2023-02-21,0,2,5,"NJD","MTL",1.48,5.4,5.75
"13585",2022,"2022020911",2023-02-21,2,4,1,"CAR","STL",1.47,5.4,6.05
"13586",2022,"2022020912",2023-02-21,0,3,6,"BUF","TOR",3.2,4.6,1.98
"13587",2022,"2022020913",2023-02-21,2,2,1,"MIN","LAK",2.39,4.5,2.76
"13588",2022,"2022020914",2023-02-21,1,4,4,"NSH","VAN",2,4.5,3.15
"13589",2022,"2022020915",2023-02-21,1,2,2,"CHI","VGK",4.6,5.1,1.57
"13590",2022,"2022020916",2023-02-21,2,4,2,"EDM","PHI",1.49,5.45,5.3
"13591",2022,"2022020917",2023-02-22,2,2,1,"NYI","WPG",2.55,4.2,2.48
"13592",2022,"2022020918",2023-02-22,0,3,4,"DAL","CHI",1.37,5.9,6.9
"13593",2022,"2022020919",2023-02-22,0,3,6,"ARI","CGY",4,4.75,1.72
"13594",2022,"2022020920",2023-02-23,0,2,4,"WSH","ANA",1.5,5.4,5.25
"13595",2022,"2022020921",2023-02-23,1,5,5,"TBL","BUF",1.72,5,4
"13596",2022,"2022020922",2023-02-23,0,2,7,"PIT","EDM",2.44,4.65,2.4
"13597",2022,"2022020923",2023-02-23,1,3,3,"NJD","LAK",2.12,4.33,2.95
"13598",2022,"2022020924",2023-02-23,0,0,2,"CBJ","MIN",3.35,4.5,1.88
"13599",2022,"2022020925",2023-02-23,2,4,1,"DET","NYR",2.95,4.55,2.06
"13600",2022,"2022020926",2023-02-23,1,2,2,"STL","VAN",2.28,4.65,2.55
"13601",2022,"2022020927",2023-02-23,0,5,6,"SEA","BOS",3.36,4.75,2.02
"13602",2022,"2022020928",2023-02-23,1,3,3,"VGK","CGY",2.23,4.45,2.75
"13603",2022,"2022020929",2023-02-23,0,2,6,"SJS","NSH",2.55,4.4,2.38
"13604",2022,"2022020930",2023-02-24,0,1,3,"FLA","BUF",1.82,4.95,3.45
"13605",2022,"2022020931",2023-02-24,1,1,1,"TOR","MIN",1.86,4.45,4.15
"13606",2022,"2022020932",2023-02-24,0,2,5,"PHI","MTL",1.98,4.55,3.2
"13607",2022,"2022020933",2023-02-24,2,4,0,"CAR","OTT",1.66,4.9,4.33
"13608",2022,"2022020934",2023-02-24,0,2,3,"NYI","LAK",2.22,4.33,2.75
"13609",2022,"2022020935",2023-02-24,0,1,5,"WPG","COL",2.43,4.33,2.46
"13610",2022,"2022020936",2023-02-25,2,6,5,"CBJ","EDM",4.33,5.1,1.68
"13611",2022,"2022020937",2023-02-25,2,6,3,"WSH","NYR",3.13,4.6,2.14
"13612",2022,"2022020938",2023-02-25,0,2,3,"CAR","ANA",1.34,6.25,7.1
"13613",2022,"2022020939",2023-02-25,0,1,3,"VAN","BOS",4.75,5.1,1.61
"13614",2022,"2022020940",2023-02-25,0,2,5,"MTL","OTT",3.15,4.65,1.97
"13615",2022,"2022020941",2023-02-25,2,7,0,"NJD","PHI",1.57,5,5
"13616",2022,"2022020942",2023-02-25,0,0,3,"DET","TBL",3.4,4.6,1.91
"13617",2022,"2022020943",2023-02-25,1,2,2,"STL","PIT",3.15,4.5,1.98
"13618",2022,"2022020944",2023-02-25,2,4,1,"COL","CGY",2.4,4.45,2.48
"13619",2022,"2022020945",2023-02-25,1,2,2,"VGK","DAL",2.37,4.3,2.6
"13620",2022,"2022020946",2023-02-25,1,3,3,"SJS","CHI",1.82,4.65,3.75
"13621",2022,"2022020947",2023-02-26,2,7,4,"BUF","WSH",2.35,4.55,2.5
"13622",2022,"2022020948",2023-02-26,1,2,2,"MIN","CBJ",1.57,5.1,5
"13623",2022,"2022020949",2023-02-26,0,0,4,"WPG","NYI",2.1,4.4,2.95
"13624",2022,"2022020950",2023-02-26,2,5,2,"NYR","LAK",2.06,4.5,3.2
"13625",2022,"2022020951",2023-02-26,2,7,3,"PIT","TBL",2.55,4.75,2.5
"13626",2022,"2022020952",2023-02-26,0,2,6,"ARI","NSH",3.2,4.45,1.99
"13627",2022,"2022020953",2023-02-26,0,1,5,"SEA","TOR",3.05,4.6,2.03
"13628",2022,"2022020954",2023-02-27,0,2,3,"EDM","BOS",2.65,4.55,2.28
"13629",2022,"2022020955",2023-02-27,1,4,4,"DAL","VAN",1.61,5.05,4.5
"13630",2022,"2022020956",2023-02-27,2,3,0,"COL","VGK",2.21,4.5,3.04
"13631",2022,"2022020957",2023-02-27,2,4,2,"ANA","CHI",2.2,4.35,2.75
"13632",2022,"2022020958",2023-02-28,0,3,5,"BUF","CBJ",1.76,4.95,3.85
"13633",2022,"2022020959",2023-02-28,2,6,1,"OTT","DET",2.29,4.5,2.65
"13634",2022,"2022020960",2023-02-28,0,1,4,"TBL","FLA",1.93,4.75,3.15
"13635",2022,"2022020961",2023-02-28,1,5,5,"WPG","LAK",2.32,4.45,2.88
"13636",2022,"2022020962",2023-02-28,1,1,1,"MIN","NYI",2.14,4.2,2.96
"13637",2022,"2022020963",2023-02-28,0,1,3,"NSH","PIT",2.8,4.45,2.18
"13638",2022,"2022020964",2023-02-28,0,3,5,"STL","SEA",2.9,4.5,2.08
"13639",2022,"2022020965",2023-02-28,1,3,3,"CGY","BOS",2.75,4.35,2.23
"13640",2022,"2022020966",2023-02-28,2,4,1,"ARI","CHI",1.86,4.6,3.4
"13641",2022,"2022020967",2023-02-28,0,1,3,"SJS","MTL",2.02,4.55,3.05
"13642",2022,"2022020968",2023-03-01,1,2,2,"PHI","NYR",4.2,4.75,1.72
"13643",2022,"2022020969",2023-03-01,2,5,2,"EDM","TOR",2.63,4.75,2.42
"13644",2022,"2022020970",2023-03-01,2,4,2,"DAL","ARI",1.42,5.55,6.4
"13645",2022,"2022020971",2023-03-01,0,5,7,"COL","NJD",2.38,4.4,2.5
"13646",2022,"2022020972",2023-03-01,2,3,2,"VGK","CAR",3,4.4,2.08
"13647",2022,"2022020973",2023-03-01,1,2,2,"ANA","WSH",3.75,4.7,1.76
"13648",2022,"2022020974",2023-03-02,2,7,1,"BOS","BUF",1.58,5.15,4.75
"13649",2022,"2022020975",2023-03-02,0,1,2,"FLA","NSH",1.76,5.4,3.9
"13650",2022,"2022020976",2023-03-02,0,3,5,"NYR","OTT",2.02,4.65,3
"13651",2022,"2022020977",2023-03-02,1,4,4,"TBL","PIT",2.09,4.65,3.22
"13652",2022,"2022020978",2023-03-02,1,4,4,"DET","SEA",2.58,4.45,2.3
"13653",2022,"2022020979",2023-03-02,0,2,5,"CHI","DAL",4.5,5,1.61
"13654",2022,"2022020980",2023-03-02,0,1,2,"CGY","TOR",2.25,4.6,2.63
"13655",2022,"2022020981",2023-03-02,0,1,2,"VAN","MIN",3.05,4.5,2.06
"13656",2022,"2022020982",2023-03-02,2,3,2,"LAK","MTL",1.65,4.9,4.5
"13657",2022,"2022020983",2023-03-02,0,3,6,"SJS","STL",2.35,4.4,2.6
"13658",2022,"2022020984",2023-03-03,0,2,4,"CBJ","SEA",3.2,4.6,2.02
"13659",2022,"2022020985",2023-03-03,2,6,3,"EDM","WPG",1.98,4.4,3.1
"13660",2022,"2022020986",2023-03-03,0,1,6,"ARI","CAR",5.8,5.4,1.49
"13661",2022,"2022020987",2023-03-03,2,3,2,"ANA","MTL",2.35,4.25,2.59
"13662",2022,"2022020988",2023-03-03,1,3,3,"VGK","NJD",2.54,4.4,2.61
"13663",2022,"2022020989",2023-03-04,2,4,1,"NYI","DET",1.85,4.55,3.7
"13664",2022,"2022020990",2023-01-09,0,0,4,"BUF","PHI",1.66,5.15,4.2
"13665",2022,"2022020991",2023-03-04,2,4,2,"BOS","NYR",2.01,4.6,3.46
"13666",2022,"2022020992",2023-03-04,2,4,1,"FLA","PIT",2.18,4.7,2.75
"13667",2022,"2022020993",2023-03-04,0,3,8,"SJS","WSH",2.95,4.55,2.08
"13668",2022,"2022020994",2023-03-04,2,5,2,"OTT","CBJ",1.57,5.35,4.7
"13669",2022,"2022020995",2023-03-04,2,7,5,"WPG","EDM",2.55,4.6,2.35
"13670",2022,"2022020996",2023-03-04,2,4,1,"VAN","TOR",3.9,4.85,1.77
"13671",2022,"2022020997",2023-03-04,2,7,3,"DAL","COL",2.43,4.33,2.57
"13672",2022,"2022020998",2023-03-04,0,1,3,"CHI","NSH",4.2,4.65,1.75
"13673",2022,"2022020999",2023-03-04,0,0,3,"CGY","MIN",2.06,4.4,3.1
"13674",2022,"2022021000",2023-03-04,2,4,2,"LAK","STL",1.76,4.75,3.7
"13675",2022,"2022021001",2023-03-05,2,6,0,"CAR","TBL",2.03,4.75,3.34
"13676",2022,"2022021002",2023-03-05,2,3,1,"PHI","DET",2.25,4.35,2.75
"13677",2022,"2022021003",2023-03-05,2,4,3,"VGK","MTL",1.6,5.05,4.5
"13678",2022,"2022021004",2023-03-05,1,4,4,"ARI","NJD",5.75,5.5,1.46
"13679",2022,"2022021005",2023-03-05,1,2,2,"COL","SEA",2,4.55,3.15
"13680",2022,"2022021006",2023-03-06,0,2,3,"BUF","EDM",3,4.85,1.98
"13681",2022,"2022021007",2023-03-06,1,2,2,"WPG","SJS",1.77,4.75,3.75
"13682",2022,"2022021008",2023-03-06,0,4,5,"DAL","CGY",2.2,4.4,2.75
"13683",2022,"2022021009",2023-03-06,2,5,0,"CHI","OTT",4.5,5,1.62
"13684",2022,"2022021010",2023-03-06,1,3,3,"VAN","NSH",2.48,4.4,2.43
"13685",2022,"2022021011",2023-03-06,2,4,2,"LAK","WSH",2.15,4.85,3.02
"13686",2022,"2022021012",2023-03-07,1,3,3,"MTL","CAR",5.6,5.5,1.48
"13687",2022,"2022021013",2023-03-07,1,4,4,"PIT","CBJ",1.53,5.4,5
"13688",2022,"2022021014",2023-03-07,2,5,2,"TBL","PHI",1.55,5.2,4.9
"13689",2022,"2022021015",2023-03-07,0,3,4,"NJD","TOR",2.25,4.7,2.89
"13690",2022,"2022021016",2023-03-07,2,2,1,"FLA","VGK",2.01,4.65,3.1
"13691",2022,"2022021017",2023-03-07,2,3,2,"NYI","BUF",1.9,4.6,3.4
"13692",2022,"2022021018",2023-03-07,1,0,0,"MIN","CGY",2.04,4.4,3.05
"13693",2022,"2022021019",2023-03-07,2,6,0,"COL","SJS",1.48,5.55,5.75
"13694",2022,"2022021020",2023-03-07,2,6,2,"ARI","STL",2.85,4.5,2.16
"13695",2022,"2022021021",2023-03-07,2,5,2,"SEA","ANA",1.54,5.25,5
"13696",2022,"2022021022",2023-03-08,2,4,3,"DET","CHI",1.68,4.7,4.33
"13697",2022,"2022021023",2023-03-08,0,2,4,"WPG","MIN",2.17,4.33,2.88
"13698",2022,"2022021024",2023-03-08,1,2,2,"VAN","ANA",1.66,5.1,4.33
"13699",2022,"2022021025",2023-03-09,0,4,10,"BUF","DAL",3.25,4.65,1.99
"13700",2022,"2022021026",2023-03-09,0,2,3,"BOS","EDM",1.98,4.6,3.1
"13701",2022,"2022021027",2023-03-09,1,3,3,"PIT","NYI",2.14,4.4,2.85
"13702",2022,"2022021028",2023-03-09,1,3,3,"MTL","NYR",4.75,5.2,1.61
"13703",2022,"2022021029",2023-03-09,1,2,2,"WSH","NJD",2.95,4.55,2.06
"13704",2022,"2022021030",2023-03-09,2,1,0,"CAR","PHI",1.42,5.65,6
"13705",2022,"2022021031",2023-03-09,1,3,3,"TBL","VGK",1.98,4.75,3.48
"13706",2022,"2022021032",2023-03-09,2,4,2,"STL","SJS",2.03,4.55,3.05
"13707",2022,"2022021033",2023-03-09,0,2,5,"COL","LAK",2.01,4.55,3.2
"13708",2022,"2022021034",2023-03-09,2,4,1,"ARI","NSH",3.3,4.55,1.94
"13709",2022,"2022021035",2023-03-09,0,4,5,"SEA","OTT",2.28,4.6,2.63
"13710",2022,"2022021036",2023-03-10,1,3,3,"FLA","CHI",1.33,6.4,7.1
"13711",2022,"2022021037",2023-03-10,0,1,3,"CGY","ANA",1.42,5.8,6.1
"13712",2022,"2022021038",2023-03-11,2,3,2,"BOS","DET",NA,NA,NA
"13713",2022,"2022021039",2023-03-11,2,5,1,"PIT","PHI",NA,NA,NA
"13714",2022,"2022021040",2023-03-11,1,1,1,"BUF","NYR",NA,NA,NA
"13715",2022,"2022021041",2023-03-11,1,2,2,"COL","ARI",NA,NA,NA
"13716",2022,"2022021042",2023-03-11,2,3,1,"TBL","CHI",NA,NA,NA
"13717",2022,"2022021043",2023-03-11,2,7,4,"TOR","EDM",NA,NA,NA
"13718",2022,"2022021044",2023-03-11,0,1,3,"MTL","NJD",NA,NA,NA
"13719",2022,"2022021045",2023-03-11,0,2,5,"CBJ","STL",NA,NA,NA
"13720",2022,"2022021046",2023-03-11,0,0,4,"CAR","VGK",NA,NA,NA
"13721",2022,"2022021047",2023-03-11,1,4,4,"FLA","WPG",NA,NA,NA
"13722",2022,"2022021048",2023-03-11,0,1,5,"NYI","WSH",NA,NA,NA
"13723",2022,"2022021049",2023-03-11,1,3,3,"SEA","DAL",NA,NA,NA
"13724",2022,"2022021050",2023-03-11,2,5,2,"VAN","OTT",NA,NA,NA
"13725",2022,"2022021051",2023-03-11,0,2,5,"SJS","MIN",NA,NA,NA
"13726",2022,"2022021052",2023-03-11,1,1,1,"LAK","NSH",NA,NA,NA
"13727",2022,"2022021053",2023-03-12,2,5,3,"DET","BOS",NA,NA,NA
"13728",2022,"2022021054",2023-03-12,1,2,2,"PIT","NYR",NA,NA,NA
"13729",2022,"2022021055",2023-03-12,2,3,0,"NJD","CAR",NA,NA,NA
"13730",2022,"2022021056",2023-03-12,0,3,5,"STL","VGK",NA,NA,NA
"13731",2022,"2022021057",2023-03-12,0,2,3,"TBL","WPG",NA,NA,NA
"13732",2022,"2022021058",2023-03-12,1,4,4,"ARI","MIN",NA,NA,NA
"13733",2022,"2022021059",2023-03-12,2,5,1,"CGY","OTT",NA,NA,NA
"13734",2022,"2022021060",2023-03-12,1,4,4,"ANA","NSH",NA,NA,NA
"13735",2022,"2022021061",2023-03-13,0,3,4,"TOR","BUF",1.68,5.05,4.1
"13736",2022,"2022021062",2023-03-13,0,4,8,"MTL","COL",4.5,4.9,1.64
"13737",2022,"2022021063",2023-03-13,0,2,5,"SEA","DAL",2.65,4.45,2.29
"13738",2022,"2022021064",2023-03-14,0,4,6,"PIT","MTL",1.47,5.4,5.5
"13739",2022,"2022021065",2023-03-14,0,1,4,"NJD","TBL",2.08,4.6,2.9
"13740",2022,"2022021066",2023-03-14,0,3,5,"PHI","VGK",3.35,4.6,1.89
"13741",2022,"2022021067",2023-03-14,2,5,3,"NYR","WSH",1.96,4.65,3.6
"13742",2022,"2022021068",2023-03-14,2,5,3,"CAR","WPG",1.74,4.75,4.2
"13743",2022,"2022021069",2023-03-14,2,2,1,"NSH","DET",2.12,4.4,2.9
"13744",2022,"2022021070",2023-03-14,2,6,3,"CHI","BOS",6.75,5.9,1.37
"13745",2022,"2022021071",2023-03-14,2,6,3,"EDM","OTT",1.74,5.1,3.9
"13746",2022,"2022021072",2023-03-14,1,3,3,"ARI","CGY",4.35,4.9,1.64
"13747",2022,"2022021073",2023-03-14,2,5,2,"VAN","DAL",2.75,4.55,2.19
"13748",2022,"2022021074",2023-03-14,1,5,5,"SJS","CBJ",2.11,4.55,2.95
"13749",2022,"2022021075",2023-03-14,2,5,2,"LAK","NYI",2.2,4.35,2.8
"13750",2022,"2022021076",2023-03-15,1,4,4,"WSH","BUF",2.28,4.65,2.77
"13751",2022,"2022021077",2023-03-15,1,1,1,"TOR","COL",2.1,4.55,2.9
"13752",2022,"2022021078",2023-03-15,0,5,8,"STL","MIN",2.85,4.33,2.17
"13753",2022,"2022021079",2023-03-15,0,3,6,"ANA","NYI",3.55,4.6,1.83
"13754",2022,"2022021080",2023-03-16,0,4,5,"OTT","COL",2.6,4.4,2.32
"13755",2022,"2022021081",2023-03-16,2,9,5,"FLA","MTL",1.47,5.65,5.5
"13756",2022,"2022021082",2023-03-16,2,4,2,"NYR","PIT",2.12,4.25,2.95
"13757",2022,"2022021083",2023-03-16,1,3,3,"NJD","TBL",2.2,4.3,2.85
"13758",2022,"2022021084",2023-03-16,0,0,3,"WPG","BOS",3.05,4.4,2.05
"13759",2022,"2022021085",2023-03-16,0,1,2,"NSH","CHI",1.65,5.2,4.5
"13760",2022,"2022021086",2023-03-16,2,4,1,"EDM","DAL",2.13,4.6,3.15
"13761",2022,"2022021087",2023-03-16,0,2,7,"VGK","CGY",2.55,4.3,2.43
"13762",2022,"2022021088",2023-03-16,2,3,2,"ARI","VAN",3.05,4.35,2.07
"13763",2022,"2022021089",2023-03-16,2,4,1,"LAK","CBJ",1.56,5.2,4.75
"13764",2022,"2022021090",2023-03-16,1,1,1,"SJS","SEA",3.28,4.6,1.93
"13765",2022,"2022021091",2023-03-17,2,5,2,"PHI","BUF",2.85,4.55,2.14
"13766",2022,"2022021092",2023-03-17,2,5,2,"TOR","CAR",2.38,4.35,2.6
"13767",2022,"2022021093",2023-03-17,0,2,5,"WSH","STL",1.91,4.7,3.3
"13768",2022,"2022021094",2023-03-17,2,7,4,"ANA","CBJ",2.3,4.65,2.63
"13769",2022,"2022021095",2023-03-18,0,1,5,"DET","COL",3.3,4.55,1.92
"13770",2022,"2022021096",2023-03-18,0,2,5,"MIN","BOS",3.05,4.3,2.05
"13771",2022,"2022021097",2023-03-18,1,2,2,"NSH","WPG",2.85,4.25,2.2
"13772",2022,"2022021098",2023-03-18,0,4,6,"SEA","EDM",2.85,4.75,2.14
"13773",2022,"2022021099",2023-03-18,1,4,4,"PHI","CAR",4.33,4.85,1.7
"13774",2022,"2022021100",2023-03-18,2,4,2,"FLA","NJD",2.33,4.65,2.55
"13775",2022,"2022021101",2023-03-18,2,5,3,"TBL","MTL",1.52,5.6,4.75
"13776",2022,"2022021102",2023-03-18,1,4,4,"OTT","TOR",2.88,4.65,2.12
"13777",2022,"2022021103",2023-03-18,2,6,0,"NYR","PIT",2.18,4.6,3.06
"13778",2022,"2022021104",2023-03-18,1,5,5,"CGY","DAL",2.3,4.3,2.78
"13779",2022,"2022021105",2023-03-18,1,2,2,"LAK","VAN",1.82,4.7,3.6
"13780",2022,"2022021106",2023-03-18,2,4,2,"ARI","CHI",2.1,4.3,3.1
"13781",2022,"2022021107",2023-03-18,0,1,4,"SJS","NYI",3.45,4.5,1.89
"13782",2022,"2022021108",2023-03-19,0,0,7,"BUF","BOS",3.35,4.7,1.93
"13783",2022,"2022021109",2023-03-19,2,5,3,"MIN","WSH",2.13,4.4,3
"13784",2022,"2022021110",2023-03-19,2,7,2,"VGK","CBJ",1.55,5.45,5
"13785",2022,"2022021111",2023-03-19,2,7,0,"NYR","NSH",1.76,4.7,4.2
"13786",2022,"2022021112",2023-03-19,0,2,5,"TBL","NJD",2.41,4.6,2.7
"13787",2022,"2022021113",2023-03-19,2,3,0,"STL","WPG",2.82,4.6,2.16
"13788",2022,"2022021114",2023-03-19,0,1,2,"ANA","VAN",2.75,4.65,2.2
"13789",2022,"2022021115",2023-03-20,0,1,2,"PIT","OTT",1.98,4.75,3.1
"13790",2022,"2022021116",2023-03-20,0,2,5,"DET","FLA",3.6,4.75,1.87
"13791",2022,"2022021117",2023-03-20,2,5,0,"COL","CHI",1.42,5.7,6.1
"13792",2022,"2022021118",2023-03-20,1,4,4,"EDM","SJS",1.49,5.6,5.25
"13793",2022,"2022021119",2023-03-20,2,8,2,"LAK","CGY",2.56,4.35,2.6
"13794",2022,"2022021120",2023-03-21,0,2,3,"NYR","CAR",2.38,4.4,2.8
"13795",2022,"2022021121",2023-03-21,1,6,6,"WSH","CBJ",1.68,4.95,4.2
"13796",2022,"2022021122",2023-03-21,2,6,3,"PHI","FLA",3.15,4.65,2
"13797",2022,"2022021123",2023-03-21,1,1,1,"NJD","MIN",1.91,4.55,3.35
"13798",2022,"2022021124",2023-03-21,0,3,7,"BUF","NSH",2.02,4.65,3.1
"13799",2022,"2022021125",2023-03-21,2,2,1,"BOS","OTT",1.53,5.45,5.15
"13800",2022,"2022021126",2023-03-21,2,3,2,"MTL","TBL",4.33,4.95,1.64
"13801",2022,"2022021127",2023-03-21,2,7,2,"NYI","TOR",2.55,4.4,2.38
"13802",2022,"2022021128",2023-03-21,2,2,1,"WPG","ARI",1.55,5.15,4.8
"13803",2022,"2022021129",2023-03-21,1,2,2,"STL","DET",2.08,4.6,2.88
"13804",2022,"2022021130",2023-03-21,1,4,4,"DAL","SEA",1.97,4.6,3.15
"13805",2022,"2022021131",2023-03-21,0,1,5,"ANA","CGY",4,4.85,1.73
"13806",2022,"2022021132",2023-03-21,0,3,4,"VAN","VGK",2.8,4.55,2.14
"13807",2022,"2022021133",2023-03-22,0,2,5,"COL","PIT",2.07,4.5,3.1
"13808",2022,"2022021134",2023-03-22,1,3,3,"EDM","ARI",1.37,6.05,6.75
"13809",2022,"2022021135",2023-03-23,2,6,1,"WSH","CHI",1.57,5,4.8
"13810",2022,"2022021136",2023-03-23,1,4,4,"PHI","MIN",3,4.5,2.06
"13811",2022,"2022021137",2023-03-23,2,4,2,"BOS","MTL",1.42,5.8,6
"13812",2022,"2022021138",2023-03-23,0,1,2,"CAR","NYR",2.2,4.35,2.9
"13813",2022,"2022021139",2023-03-23,2,7,2,"OTT","TBL",2.75,4.65,2.2
"13814",2022,"2022021140",2023-03-23,0,2,6,"FLA","TOR",2.28,4.55,2.9
"13815",2022,"2022021141",2023-03-23,0,3,4,"DET","STL",2.22,4.6,2.65
"13816",2022,"2022021142",2023-03-23,1,1,1,"NSH","SEA",2.75,4.5,2.18
"13817",2022,"2022021143",2023-03-23,2,3,2,"DAL","PIT",1.97,4.6,3.2
"13818",2022,"2022021144",2023-03-23,0,2,3,"CGY","VGK",2.15,4.5,2.85
"13819",2022,"2022021145",2023-03-23,2,7,2,"VAN","SJS",1.91,4.75,3.25
"13820",2022,"2022021146",2023-03-23,0,2,3,"ANA","WPG",4.5,5.5,1.62
"13821",2022,"2022021147",2023-03-24,1,4,4,"CBJ","NYI",4,4.75,1.73
"13822",2022,"2022021148",2023-03-24,2,5,4,"BUF","NJD",3.25,4.75,1.93
"13823",2022,"2022021149",2023-03-24,2,3,1,"COL","ARI",1.39,6,6.5
"13824",2022,"2022021150",2023-03-25,2,3,0,"PHI","DET",2.2,4.25,2.8
"13825",2022,"2022021151",2023-03-25,2,2,1,"BOS","TBL",1.99,4.55,3.4
"13826",2022,"2022021152",2023-03-25,0,2,7,"NSH","SEA",2.8,4.45,2.17
"13827",2022,"2022021153",2023-03-25,2,5,3,"CGY","SJS",1.57,5.25,4.75
"13828",2022,"2022021154",2023-03-25,2,4,1,"LAK","WPG",2.28,4.45,2.65
"13829",2022,"2022021155",2023-03-25,2,3,1,"MIN","CHI",1.47,5.35,5.75
"13830",2022,"2022021156",2023-03-25,0,3,4,"FLA","NYR",2.15,4.55,2.8
"13831",2022,"2022021157",2023-03-25,0,0,2,"NYI","BUF",1.94,4.7,3.35
"13832",2022,"2022021158",2023-03-25,2,8,2,"MTL","CBJ",2.04,5,3.05
"13833",2022,"2022021159",2023-03-25,2,5,3,"NJD","OTT",1.82,4.75,3.6
"13834",2022,"2022021160",2023-03-25,2,5,3,"CAR","TOR",2.1,4.45,2.9
"13835",2022,"2022021161",2023-03-25,0,1,3,"DAL","VAN",1.9,4.65,3.3
"13836",2022,"2022021162",2023-03-25,2,4,3,"PIT","WSH",2.16,4.75,3.04
"13837",2022,"2022021163",2023-03-25,1,3,3,"EDM","VGK",1.85,4.85,3.4
"13838",2022,"2022021164",2023-03-25,0,3,6,"ANA","STL",3.1,4.6,2.12
"13839",2022,"2022021165",2023-03-26,1,3,3,"ARI","COL",4.75,5,1.57
"13840",2022,"2022021166",2023-03-26,1,3,3,"CAR","BOS",2.46,4.6,2.9
"13841",2022,"2022021167",2023-03-26,0,2,3,"NSH","TOR",3.6,4.65,1.85
"13842",2022,"2022021168",2023-03-26,0,2,4,"CHI","VAN",3.25,4.6,1.94
"13843",2022,"2022021169",2023-03-26,2,7,6,"LAK","STL",1.69,4.9,4.2
"13844",2022,"2022021170",2023-03-27,2,5,2,"OTT","FLA",2.85,4.8,2.07
"13845",2022,"2022021171",2023-03-27,1,3,3,"BUF","MTL",1.9,4.7,3.4
"13846",2022,"2022021172",2023-03-27,2,5,1,"NYI","NJD",2.75,4.55,2.38
"13847",2022,"2022021173",2023-03-27,2,5,1,"MIN","SEA",2.25,4.4,2.66
"13848",2022,"2022021174",2023-03-27,0,1,5,"ANA","COL",4.6,5.1,1.61
"13849",2022,"2022021175",2023-03-27,0,4,5,"ARI","EDM",5,5.45,1.52
