bet_on,actual,edge,stake,profit,won
0,2,0.047338700563726466,10,-10.0,0
2,1,0.11344096502345163,10,-10.0,0
0,2,0.1706650136992507,10,-10.0,0
2,2,0.05889818082675424,10,14.2,1
2,0,0.2662226652841344,10,-10.0,0
2,2,0.07817648872610627,10,11.0,1
0,2,0.11781191726078755,10,-10.0,0
2,2,0.1257535718201444,10,17.0,1
0,0,0.057665168465989014,10,5.5,1
2,1,0.032288641934723084,10,-10.0,0
1,2,0.08676192884845707,10,-10.0,0
0,2,0.30530267172248327,10,-10.0,0
2,1,0.35581814775844556,10,-10.0,0
0,2,0.16589982389683627,10,-10.0,0
2,2,0.06814243124969327,10,10.2,1
0,1,0.1418898775917644,10,-10.0,0
0,0,0.10333837601338147,10,8.700000000000003,1
2,2,0.09621612828900003,10,32.0,1
0,0,0.17120210891973703,10,17.400000000000002,1
0,0,0.16232616141347145,10,20.5,1
2,0,0.07122835120319526,10,-10.0,0
2,1,0.1142489158297928,10,-10.0,0
2,2,0.20321450687991865,10,24.4,1
2,0,0.28531806707784374,10,-10.0,0
1,1,0.06364825651712658,10,45.0,1
2,2,0.10360548783630052,10,33.3,1
0,2,0.14888063358285802,10,-10.0,0
0,2,0.14180454406300513,10,-10.0,0
0,2,0.38339868839199037,10,-10.0,0
2,1,0.034572419509027785,10,-10.0,0
1,2,0.09798354737616677,10,-10.0,0
2,0,0.09963212431068141,10,-10.0,0
0,0,0.200928409031418,10,15.5,1
0,0,0.1665401936095653,10,23.5,1
0,1,0.2742134534479564,10,-10.0,0
0,1,0.1139731989500033,10,-10.0,0
0,0,0.1828008882200466,10,75.0,1
0,2,0.07338705755856162,10,-10.0,0
0,0,0.18805435222003852,10,28.5,1
0,1,0.1763277287235784,10,-10.0,0
2,1,0.07702542004683816,10,-10.0,0
2,0,0.1411320341765594,10,-10.0,0
0,2,0.08060371357254048,10,-10.0,0
0,2,0.08002593916682188,10,-10.0,0
1,1,0.08611761039798241,10,36.5,1
0,2,0.3494342222711272,10,-10.0,0
0,0,0.0739787568018041,10,9.3,1
0,2,0.04135174536081526,10,-10.0,0
2,1,0.08898366197433727,10,-10.0,0
0,1,0.3492662648217689,10,-10.0,0
1,1,0.048321193999459694,10,44.0,1
2,2,0.18540033339271675,10,32.0,1
2,2,0.07384478213476037,10,15.0,1
1,1,0.043633299275770504,10,36.5,1
2,0,0.1529397141062681,10,-10.0,0
0,2,0.12379551226240512,10,-10.0,0
0,2,0.14708482742390006,10,-10.0,0
0,1,0.0933275421813608,10,-10.0,0
0,0,0.2521697842501028,10,21.5,1
2,2,0.04572893737517991,10,13.5,1
2,0,0.04468388081726343,10,-10.0,0
0,2,0.06111022039583802,10,-10.0,0
0,2,0.08580134943580425,10,-10.0,0
0,2,0.10790801764593583,10,-10.0,0
0,0,0.13503307368634593,10,24.0,1
2,2,0.03781670197971487,10,6.899999999999999,1
0,2,0.09942167307266364,10,-10.0,0
1,2,0.07108434993588456,10,-10.0,0
1,0,0.07651606667762223,10,-10.0,0
0,0,0.12832004920510692,10,15.0,1
0,0,0.2039316601644976,10,19.8,1
0,2,0.26426039443686467,10,-10.0,0
2,2,0.23105131236670132,10,30.0,1
2,1,0.05288525537656508,10,-10.0,0
1,2,0.052499768743173025,10,-10.0,0
0,2,0.12042681031884503,10,-10.0,0
0,0,0.08730288780865458,10,18.4,1
1,2,0.05425313692147174,10,-10.0,0
0,2,0.115347804717643,10,-10.0,0
0,0,0.06439584272331933,10,24.799999999999997,1
2,0,0.03408355982492833,10,-10.0,0
2,0,0.21473677052224327,10,-10.0,0
2,2,0.21648878738251653,10,17.799999999999997,1
0,2,0.18373503774601602,10,-10.0,0
0,2,0.11752569926003065,10,-10.0,0
2,0,0.045564648272985675,10,-10.0,0
2,2,0.17945317954653506,10,13.100000000000001,1
2,0,0.1730124546412123,10,-10.0,0
2,2,0.04337157682675852,10,8.899999999999999,1
1,0,0.07788778726006512,10,-10.0,0
2,2,0.12514418239501918,10,20.5,1
0,2,0.0787822974107664,10,-10.0,0
0,0,0.1770588216952313,10,23.5,1
0,2,0.45741212952061233,10,-10.0,0
0,2,0.0582714913804909,10,-10.0,0
0,0,0.06891125651408253,10,18.799999999999997,1
2,2,0.1513034335824262,10,9.3,1
0,2,0.15117183318684854,10,-10.0,0
0,0,0.2617838250666705,10,22.5,1
2,0,0.1349575115080252,10,-10.0,0
0,0,0.33603365926064643,10,11.8,1
0,2,0.05297372771701542,10,-10.0,0
2,0,0.2624189549400184,10,-10.0,0
0,0,0.09459819034012878,10,60.0,1
2,1,0.207622166692932,10,-10.0,0
2,0,0.12080795420465229,10,-10.0,0
0,2,0.23867836841719853,10,-10.0,0
2,2,0.11442426773251907,10,18.1,1
2,2,0.043316857338569714,10,6.599999999999998,1
2,1,0.2542868530254362,10,-10.0,0
0,2,0.1807502938377849,10,-10.0,0
0,2,0.2301156151033527,10,-10.0,0
0,1,0.10949045936483498,10,-10.0,0
2,2,0.11050544795344186,10,12.599999999999998,1
0,1,0.13896368485290517,10,-10.0,0
0,2,0.10576333667984317,10,-10.0,0
1,0,0.1322570770403544,10,-10.0,0
0,0,0.14852743280324895,10,37.5,1
0,2,0.42045585114773376,10,-10.0,0
0,1,0.09858383529883699,10,-10.0,0
2,1,0.12269147637051409,10,-10.0,0
2,2,0.09720239885923898,10,9.2,1
0,1,0.05454846219902634,10,-10.0,0
0,1,0.09224244529035558,10,-10.0,0
0,2,0.15272748701761235,10,-10.0,0
0,1,0.08010449019851107,10,-10.0,0
0,2,0.14272243849102428,10,-10.0,0
0,1,0.1151397213560541,10,-10.0,0
2,0,0.09464804129064597,10,-10.0,0
0,0,0.388121048541448,10,35.0,1
2,2,0.11239654770259916,10,15.0,1
0,2,0.15531541138310667,10,-10.0,0
2,2,0.13341275040131167,10,13.5,1
0,1,0.08849723829760014,10,-10.0,0
0,1,0.2577465814954973,10,-10.0,0
2,0,0.16733664172920648,10,-10.0,0
2,0,0.10493707487901194,10,-10.0,0
0,2,0.25256556310801176,10,-10.0,0
0,2,0.1441145547755658,10,-10.0,0
2,0,0.0972684737815136,10,-10.0,0
0,0,0.10407634625457601,10,29.5,1
0,2,0.11569647761893737,10,-10.0,0
2,0,0.13448662527162641,10,-10.0,0
2,0,0.09290153454419614,10,-10.0,0
2,0,0.04273614805591247,10,-10.0,0
0,1,0.07999100121425462,10,-10.0,0
2,0,0.12852180951120862,10,-10.0,0
0,2,0.08747154385884681,10,-10.0,0
2,2,0.12054963242406641,10,18.5,1
2,0,0.17349274897674788,10,-10.0,0
2,2,0.07340468015873014,10,11.5,1
2,2,0.20977527138185492,10,9.099999999999998,1
0,0,0.44696107178166644,10,34.0,1
2,2,0.10403302734754605,10,14.3,1
0,0,0.21108698695967726,10,17.0,1
2,2,0.05039975739459912,10,12.799999999999997,1
2,2,0.20391001920947444,10,14.100000000000001,1
2,2,0.10658984479582861,10,14.399999999999999,1
2,0,0.1261543069750592,10,-10.0,0
2,0,0.09810455287399916,10,-10.0,0
2,1,0.09282267204000821,10,-10.0,0
0,2,0.10001482454066729,10,-10.0,0
0,0,0.17468280227161484,10,31.5,1
2,0,0.11953592718230938,10,-10.0,0
0,2,0.1497876687087531,10,-10.0,0
0,2,0.06886614969485216,10,-10.0,0
2,0,0.11385791766630798,10,-10.0,0
0,2,0.06377839074038333,10,-10.0,0
2,2,0.2675491408291548,10,32.0,1
2,2,0.22600863278084016,10,12.100000000000001,1
0,0,0.19213428968852297,10,13.5,1
2,0,0.0850296789906842,10,-10.0,0
2,2,0.1266000074517385,10,10.8,1
2,2,0.2498363137243043,10,30.0,1
2,0,0.05802237560996859,10,-10.0,0
1,0,0.05439908479312719,10,-10.0,0
0,2,0.06435731742061546,10,-10.0,0
2,0,0.11937219471246102,10,-10.0,0
2,1,0.22706163533766768,10,-10.0,0
0,0,0.07025192690613957,10,18.5,1
2,2,0.15050320209230578,10,13.599999999999998,1
2,1,0.08521340383271697,10,-10.0,0
2,0,0.15697778797178302,10,-10.0,0
0,0,0.14922371301828963,10,27.400000000000006,1
2,2,0.25069128255780937,10,25.799999999999997,1
2,0,0.0616601200895317,10,-10.0,0
2,1,0.07521136066332301,10,-10.0,0
0,2,0.16091962275598898,10,-10.0,0
0,0,0.11290020193911182,10,15.899999999999999,1
2,2,0.10274085494093654,10,8.0,1
0,1,0.3464417718405845,10,-10.0,0
2,2,0.17883428004140567,10,17.400000000000002,1
0,0,0.10876167179321361,10,33.3,1
0,2,0.10001337700904545,10,-10.0,0
2,0,0.1130528363708807,10,-10.0,0
0,0,0.19085299168029757,10,21.299999999999997,1
2,2,0.08241488128397284,10,16.299999999999997,1
0,2,0.049583312919300904,10,-10.0,0
2,0,0.20062050418526373,10,-10.0,0
2,1,0.1935180379757243,10,-10.0,0
0,1,0.11169373106783265,10,-10.0,0
2,1,0.040695615879604574,10,-10.0,0
1,2,0.04537937327725647,10,-10.0,0
0,0,0.3645006048885563,10,18.3,1
2,1,0.2301187422235667,10,-10.0,0
2,0,0.089423293701061,10,-10.0,0
0,1,0.06332706765076293,10,-10.0,0
0,2,0.15241598235121762,10,-10.0,0
2,1,0.12939812859850763,10,-10.0,0
0,2,0.09318532063601243,10,-10.0,0
1,0,0.12498444327264796,10,-10.0,0
2,0,0.059747535766753845,10,-10.0,0
2,1,0.05686108281622326,10,-10.0,0
0,2,0.28783080971029346,10,-10.0,0
2,2,0.17886251650196716,10,15.8,1
0,0,0.03191893469015883,10,14.900000000000002,1
2,0,0.07468332998108501,10,-10.0,0
2,1,0.04862991671588446,10,-10.0,0
0,0,0.26151996754625506,10,10.399999999999999,1
2,2,0.19643843945110723,10,16.099999999999998,1
0,1,0.20818167734302923,10,-10.0,0
2,1,0.18174320310436642,10,-10.0,0
0,0,0.21516028775363852,10,30.0,1
2,0,0.16407652800569855,10,-10.0,0
2,2,0.038089405619310845,10,8.799999999999997,1
2,0,0.2167242467531378,10,-10.0,0
2,1,0.3414245781458547,10,-10.0,0
0,0,0.1252571728263303,10,21.0,1
0,2,0.11986246941544598,10,-10.0,0
0,2,0.25797487532374397,10,-10.0,0
0,0,0.26402318480899634,10,22.5,1
0,2,0.26002811996224706,10,-10.0,0
0,0,0.251589082422356,10,40.0,1
2,2,0.3299006248957106,10,17.0,1
0,0,0.10672390237139123,10,24.5,1
2,0,0.15353657680710078,10,-10.0,0
2,1,0.03683961283157233,10,-10.0,0
0,1,0.17723142460491753,10,-10.0,0
2,2,0.08859513753334125,10,17.7,1
2,0,0.20537662649286587,10,-10.0,0
0,1,0.33500755413119776,10,-10.0,0
0,0,0.0819943388031652,10,8.600000000000001,1
0,0,0.1551169770788549,10,21.299999999999997,1
2,1,0.07204021885317713,10,-10.0,0
0,2,0.07635945689523121,10,-10.0,0
2,2,0.0822798236097293,10,21.400000000000002,1
1,0,0.03474275600308652,10,-10.0,0
2,0,0.13907303719232667,10,-10.0,0
2,1,0.13001684905448135,10,-10.0,0
0,0,0.26502427187787536,10,16.0,1
0,2,0.058477303650069645,10,-10.0,0
0,1,0.03819816677263682,10,-10.0,0
2,2,0.06517341164741636,10,16.0,1
2,2,0.10619635895315482,10,13.100000000000001,1
2,2,0.3166758030971873,10,18.0,1
0,0,0.15823657664886526,10,9.7,1
2,2,0.24168429304663036,10,21.0,1
2,2,0.11414303798653769,10,15.2,1
2,2,0.14039311933778476,10,11.8,1
0,1,0.11268102651844128,10,-10.0,0
0,2,0.2389535731497942,10,-10.0,0
0,2,0.21212887570728395,10,-10.0,0
2,0,0.09987422135306512,10,-10.0,0
0,0,0.04952400404633969,10,39.5,1
0,2,0.032391200201211445,10,-10.0,0
0,1,0.10330904249920786,10,-10.0,0
0,2,0.2649398876569185,10,-10.0,0
2,0,0.2265040281093093,10,-10.0,0
2,0,0.05831494103338836,10,-10.0,0
0,2,0.0750524666680834,10,-10.0,0
0,0,0.07492595390391069,10,33.3,1
2,0,0.11130476379714971,10,-10.0,0
1,2,0.04967276853389885,10,-10.0,0
1,2,0.040373816049967565,10,-10.0,0
0,0,0.036618306490483976,10,9.3,1
2,0,0.17840075074012618,10,-10.0,0
1,0,0.0953099979891614,10,-10.0,0
2,1,0.08583533974897839,10,-10.0,0
2,2,0.20524133036618852,10,14.3,1
2,2,0.03191420117414656,10,14.2,1
1,0,0.03611701515671753,10,-10.0,0
0,2,0.07342033615512189,10,-10.0,0
0,0,0.1489433775458115,10,28.4,1
2,1,0.08067289889785134,10,-10.0,0
2,0,0.2197061982185693,10,-10.0,0
0,2,0.1558539911310218,10,-10.0,0
2,2,0.06283067507023427,10,10.0,1
0,1,0.13369807274360812,10,-10.0,0
0,2,0.06790979156791474,10,-10.0,0
2,0,0.11086975572370639,10,-10.0,0
0,0,0.14441487148910037,10,6.899999999999999,1
2,2,0.04803867253427341,10,10.600000000000001,1
0,0,0.10950941379780732,10,26.4,1
2,0,0.11752821322212065,10,-10.0,0
2,0,0.09741518347316164,10,-10.0,0
0,1,0.07016152914358792,10,-10.0,0
0,1,0.04663985344233951,10,-10.0,0
0,0,0.15751653950806244,10,14.700000000000003,1
2,1,0.12221152408959002,10,-10.0,0
0,0,0.11672892437803592,10,35.0,1
2,2,0.06274908058874418,10,13.799999999999997,1
0,2,0.18500898256166914,10,-10.0,0
2,2,0.16160444304606053,10,10.099999999999998,1
2,0,0.23543264256280783,10,-10.0,0
1,0,0.06399115481568016,10,-10.0,0
0,2,0.13992303214729673,10,-10.0,0
0,1,0.05621318990830604,10,-10.0,0
0,0,0.18758582390242967,10,22.400000000000006,1
0,1,0.11030246050641951,10,-10.0,0
0,2,0.09310173482939488,10,-10.0,0
0,2,0.11605270850429517,10,-10.0,0
0,1,0.21574781691990103,10,-10.0,0
0,2,0.18515440033899086,10,-10.0,0
2,1,0.04260256710710664,10,-10.0,0
2,0,0.04834212259765802,10,-10.0,0
2,0,0.20578599490311922,10,-10.0,0
0,2,0.10732458219704388,10,-10.0,0
2,2,0.04047836658514403,10,13.5,1
0,0,0.05006534810023422,10,13.900000000000002,1
2,1,0.055242560590339995,10,-10.0,0
0,0,0.29791424247979975,10,11.5,1
2,1,0.0953408817509871,10,-10.0,0
0,2,0.4123297125179735,10,-10.0,0
1,2,0.0437855221070505,10,-10.0,0
2,0,0.12981307453596985,10,-10.0,0
2,0,0.09779129907071588,10,-10.0,0
2,2,0.05582713142857043,10,8.100000000000001,1
1,1,0.11576188636316093,10,33.0,1
2,2,0.13309486616273386,10,10.299999999999997,1
0,1,0.03309327479996427,10,-10.0,0
0,1,0.1024991036107823,10,-10.0,0
2,1,0.20228807457662795,10,-10.0,0
2,0,0.06266492072366542,10,-10.0,0
2,2,0.38422668391651377,10,33.3,1
2,0,0.27913892000486046,10,-10.0,0
2,0,0.09523470383425289,10,-10.0,0
2,0,0.0746205350263035,10,-10.0,0
0,1,0.031146230126855634,10,-10.0,0
0,2,0.14846565279304236,10,-10.0,0
1,1,0.05048450771821997,10,36.0,1
2,2,0.36949749150811556,10,14.900000000000002,1
2,0,0.061987824041080275,10,-10.0,0
0,1,0.17747793494038938,10,-10.0,0
0,2,0.04987951831738163,10,-10.0,0
2,0,0.08991805886348847,10,-10.0,0
2,0,0.12556738833686942,10,-10.0,0
0,1,0.1787620591204354,10,-10.0,0
0,0,0.12532562507054773,10,15.8,1
2,2,0.19845643206105867,10,19.0,1
2,0,0.03400571480096409,10,-10.0,0
2,2,0.09505719807959834,10,10.5,1
2,2,0.08727857505908343,10,12.5,1
0,2,0.10481176353277652,10,-10.0,0
2,2,0.3147164317675156,10,22.0,1
0,2,0.21759162580861469,10,-10.0,0
0,0,0.04779491908141498,10,25.0,1
0,2,0.1452268889485706,10,-10.0,0
1,2,0.08170641972712667,10,-10.0,0
0,1,0.2801309863509601,10,-10.0,0
1,0,0.06878607627721209,10,-10.0,0
0,0,0.07230605670217655,10,14.8,1
2,1,0.06088431872043465,10,-10.0,0
2,0,0.07135950696095125,10,-10.0,0
2,0,0.26673573509439363,10,-10.0,0
0,2,0.0825642317942244,10,-10.0,0
0,1,0.09999241011784496,10,-10.0,0
0,1,0.3142244088317001,10,-10.0,0
2,0,0.05127489824250908,10,-10.0,0
0,2,0.10177684206413473,10,-10.0,0
0,0,0.19681700563331223,10,22.5,1
2,0,0.14174544288426083,10,-10.0,0
0,1,0.13919747240694175,10,-10.0,0
2,1,0.1190466114061216,10,-10.0,0
0,2,0.2533978767749481,10,-10.0,0
0,2,0.21468962814540948,10,-10.0,0
0,2,0.3261461799458081,10,-10.0,0
0,0,0.11289272911018855,10,23.5,1
0,0,0.0645536180250047,10,17.0,1
2,1,0.2024153502192702,10,-10.0,0
0,0,0.11617809750360863,10,9.600000000000001,1
0,0,0.03670748006013641,10,9.8,1
0,1,0.05338966843075871,10,-10.0,0
0,2,0.2738741057720601,10,-10.0,0
1,1,0.05655789230031716,10,35.5,1
0,1,0.12506644813679763,10,-10.0,0
0,2,0.05030586490198474,10,-10.0,0
1,2,0.03730780956384744,10,-10.0,0
0,1,0.13747691760531752,10,-10.0,0
0,0,0.18460157612121786,10,14.700000000000003,1
2,0,0.1998359889378442,10,-10.0,0
2,2,0.13679863298439143,10,18.5,1
0,1,0.2951840951931358,10,-10.0,0
2,2,0.1940412476764044,10,10.7,1
2,1,0.04136875138163565,10,-10.0,0
2,0,0.16845974912026707,10,-10.0,0
0,2,0.20038753402190224,10,-10.0,0
2,0,0.1427171990979243,10,-10.0,0
2,2,0.09997216675181086,10,14.900000000000002,1
2,0,0.31473556519315316,10,-10.0,0
0,1,0.05244025590749163,10,-10.0,0
2,0,0.06712218717307289,10,-10.0,0
0,2,0.15076882502803396,10,-10.0,0
2,0,0.19527827385092805,10,-10.0,0
0,0,0.13584664532583324,10,37.5,1
0,0,0.20440388239334994,10,12.200000000000003,1
2,1,0.11316529640415368,10,-10.0,0
0,2,0.18168841324514706,10,-10.0,0
0,2,0.25423175155942357,10,-10.0,0
2,1,0.03651557528125604,10,-10.0,0
0,0,0.0836927880388233,10,23.799999999999997,1
1,2,0.04515964552324894,10,-10.0,0
1,1,0.06784455966468636,10,42.0,1
0,2,0.12051391113727522,10,-10.0,0
2,0,0.065261834886465,10,-10.0,0
2,2,0.19611243322403582,10,8.600000000000001,1
2,2,0.16330366862166762,10,10.299999999999997,1
0,0,0.23747608192376707,10,35.0,1
2,0,0.15737966390721614,10,-10.0,0
0,0,0.18246471820436383,10,12.200000000000003,1
2,1,0.09419651897355752,10,-10.0,0
0,0,0.0881370063492693,10,13.700000000000003,1
0,2,0.4249373875204099,10,-10.0,0
0,2,0.19551700062618443,10,-10.0,0
0,1,0.11740737415747682,10,-10.0,0
2,0,0.06549928699229812,10,-10.0,0
1,2,0.06541312675707883,10,-10.0,0
0,2,0.08371585605316145,10,-10.0,0
2,2,0.11301813814647715,10,26.0,1
1,2,0.03510174369938632,10,-10.0,0
0,1,0.1582190070967305,10,-10.0,0
0,0,0.05563055140424006,10,21.0,1
2,2,0.2877966122956812,10,14.8,1
2,1,0.043884694939739344,10,-10.0,0
2,0,0.05597482663425041,10,-10.0,0
0,0,0.10372845780195056,10,37.5,1
2,0,0.05246649358481592,10,-10.0,0
0,0,0.05693509043170625,10,33.5,1
0,2,0.13774813626763197,10,-10.0,0
0,2,0.26390161177648386,10,-10.0,0
0,0,0.3492956321198476,10,15.0,1
0,0,0.2208418981729161,10,9.899999999999999,1
2,2,0.12644546629734843,10,11.299999999999997,1
2,1,0.10986848858001924,10,-10.0,0
0,0,0.14232695574091758,10,11.200000000000003,1
2,0,0.1367566720660272,10,-10.0,0
0,2,0.06071835563575809,10,-10.0,0
0,2,0.2730604361040254,10,-10.0,0
0,2,0.07105564510673473,10,-10.0,0
0,1,0.29442203479649787,10,-10.0,0
0,1,0.06596923277127686,10,-10.0,0
2,2,0.055892791037791434,10,11.099999999999998,1
2,2,0.18475631148853308,10,35.0,1
2,0,0.03039905030747092,10,-10.0,0
2,0,0.07955846248652232,10,-10.0,0
0,1,0.10223235827164637,10,-10.0,0
2,2,0.13812823441683433,10,45.0,1
2,2,0.1254511010348569,10,13.5,1
2,1,0.0669123652559026,10,-10.0,0
0,0,0.30547678712814447,10,13.5,1
2,0,0.037405447341172016,10,-10.0,0
0,0,0.15875804832275647,10,16.5,1
0,1,0.05813556747972798,10,-10.0,0
2,2,0.09269195150913478,10,11.5,1
0,2,0.2229005143650174,10,-10.0,0
0,1,0.1862277598695768,10,-10.0,0
0,0,0.07283691717766677,10,9.5,1
2,0,0.15842530103930774,10,-10.0,0
2,1,0.12131939807169867,10,-10.0,0
0,0,0.10928979847951226,10,19.1,1
0,0,0.20553967179503857,10,20.5,1
2,1,0.05546104988691225,10,-10.0,0
2,1,0.22633554965799618,10,-10.0,0
2,1,0.17542037535059263,10,-10.0,0
0,2,0.18299163618077907,10,-10.0,0
0,2,0.36443503478711764,10,-10.0,0
2,2,0.09039318252688272,10,13.3,1
2,1,0.25399765183533474,10,-10.0,0
2,1,0.12664905764101103,10,-10.0,0
2,0,0.0816081430697832,10,-10.0,0
0,2,0.23402108359247786,10,-10.0,0
0,2,0.13961640998246863,10,-10.0,0
0,2,0.2997753889862993,10,-10.0,0
2,2,0.17370678118744232,10,8.600000000000001,1
2,0,0.22518095689674805,10,-10.0,0
2,0,0.049709964066847356,10,-10.0,0
0,0,0.09501426478220532,10,7.600000000000001,1
0,2,0.09218503483732318,10,-10.0,0
0,2,0.1583385538915254,10,-10.0,0
0,0,0.07180822178625579,10,11.0,1
0,1,0.2548555557044762,10,-10.0,0
0,2,0.2426555051243502,10,-10.0,0
1,2,0.09769935307204175,10,-10.0,0
0,1,0.2178023588405234,10,-10.0,0
2,0,0.16801060575745258,10,-10.0,0
0,0,0.2540930127846569,10,20.5,1
0,2,0.3191998256233439,10,-10.0,0
0,0,0.10684745451454988,10,37.5,1
0,0,0.11206663297770741,10,14.8,1
2,2,0.14924913936487022,10,18.5,1
2,1,0.038835428156916096,10,-10.0,0
1,2,0.04182194632928346,10,-10.0,0
2,0,0.2608767231098884,10,-10.0,0
0,0,0.2377201447638893,10,22.5,1
0,1,0.035976454297380556,10,-10.0,0
0,2,0.1329814253924341,10,-10.0,0
0,0,0.15224289027093527,10,30.5,1
2,2,0.04450127476591442,10,25.0,1
2,0,0.0982821546950795,10,-10.0,0
0,2,0.1287628104960018,10,-10.0,0
2,0,0.05645590855529814,10,-10.0,0
2,1,0.1333248938146015,10,-10.0,0
0,1,0.1325785102512987,10,-10.0,0
0,0,0.18338239229599557,10,41.0,1
2,0,0.13100167047374686,10,-10.0,0
2,2,0.12885873295649197,10,19.5,1
2,0,0.26500823350120495,10,-10.0,0
2,0,0.1691436431782274,10,-10.0,0
2,0,0.14575533334985835,10,-10.0,0
2,0,0.3122665885838367,10,-10.0,0
1,2,0.13086439893694235,10,-10.0,0
0,2,0.07977545084864718,10,-10.0,0
2,0,0.20265584159829772,10,-10.0,0
2,0,0.34040210018511213,10,-10.0,0
2,2,0.09708321387809549,10,13.3,1
2,0,0.3121149045170107,10,-10.0,0
2,1,0.0614822057638742,10,-10.0,0
0,2,0.31080769121464946,10,-10.0,0
2,1,0.08064091502614307,10,-10.0,0
0,1,0.1684337328202356,10,-10.0,0
0,0,0.28102306000978483,10,20.0,1
0,1,0.12013669575090308,10,-10.0,0
0,2,0.10398443382659478,10,-10.0,0
0,2,0.05050053411875305,10,-10.0,0
0,2,0.20489203114365612,10,-10.0,0
2,2,0.05147409436670075,10,12.0,1
2,2,0.2597676260238251,10,13.0,1
0,2,0.15108644031783286,10,-10.0,0
2,0,0.1326076876865669,10,-10.0,0
0,1,0.09346708852547889,10,-10.0,0
0,0,0.0770440979134791,10,18.5,1
2,2,0.11062762072883991,10,20.0,1
2,0,0.09178110862265437,10,-10.0,0
2,0,0.3601493545531329,10,-10.0,0
0,0,0.058507911291021175,10,19.1,1
0,2,0.09473942274855579,10,-10.0,0
2,1,0.046165850337828496,10,-10.0,0
1,2,0.04919134982261708,10,-10.0,0
0,2,0.25356931592003873,10,-10.0,0
2,1,0.18566065679508437,10,-10.0,0
2,1,0.03899587511030861,10,-10.0,0
2,1,0.15558843722801358,10,-10.0,0
0,2,0.06886689311017924,10,-10.0,0
0,2,0.08913004529053653,10,-10.0,0
0,0,0.14340284018069738,10,13.799999999999997,1
0,2,0.2319293173442523,10,-10.0,0
1,0,0.03750088069214594,10,-10.0,0
2,2,0.2119379119118473,10,17.0,1
2,1,0.23402327565407666,10,-10.0,0
2,2,0.110191575195355,10,14.600000000000001,1
2,1,0.32680497167528205,10,-10.0,0
0,1,0.1226683930705777,10,-10.0,0
2,1,0.03228754363639741,10,-10.0,0
2,1,0.03964037243729318,10,-10.0,0
2,2,0.08237474481918167,10,11.899999999999999,1
0,2,0.15497876350802348,10,-10.0,0
0,0,0.13961964996945436,10,19.0,1
2,2,0.1025597475091255,10,13.599999999999998,1
2,2,0.2061611510992922,10,32.0,1
2,2,0.1327998398787925,10,18.5,1
2,0,0.07190208625810102,10,-10.0,0
0,0,0.1722384829611711,10,12.799999999999997,1
2,1,0.17449990576641644,10,-10.0,0
2,0,0.12810318794397624,10,-10.0,0
2,0,0.03964246724638498,10,-10.0,0
2,1,0.16350761449623308,10,-10.0,0
0,0,0.03366183026007791,10,14.100000000000001,1
0,2,0.12481435226219492,10,-10.0,0
1,2,0.06622078049115662,10,-10.0,0
0,2,0.34570883906923805,10,-10.0,0
0,1,0.1968578255337184,10,-10.0,0
2,2,0.03993355384740804,10,6.599999999999998,1
1,1,0.047642654129361195,10,35.5,1
2,2,0.2319526396823227,10,38.0,1
0,0,0.087933393298882,10,16.5,1
0,1,0.12536263388197766,10,-10.0,0
2,0,0.09436442454454491,10,-10.0,0
0,2,0.43808188395453784,10,-10.0,0
2,0,0.08637415505282264,10,-10.0,0
0,0,0.32898146744821133,10,16.299999999999997,1
0,2,0.11324030296979826,10,-10.0,0
0,1,0.1705018865261796,10,-10.0,0
0,2,0.1853740184075221,10,-10.0,0
2,0,0.20094598308048317,10,-10.0,0
0,1,0.16246098530633626,10,-10.0,0
0,0,0.142134065421536,10,16.299999999999997,1
2,2,0.1466314759022972,10,17.0,1
0,2,0.09313041155981575,10,-10.0,0
2,0,0.045686877379811475,10,-10.0,0
2,2,0.04959220363511474,10,11.600000000000001,1
0,0,0.3201891615808985,10,31.0,1
2,1,0.11016912368787762,10,-10.0,0
0,0,0.21682062421514392,10,10.8,1
2,0,0.11097310811824873,10,-10.0,0
2,2,0.2189380496828251,10,12.799999999999997,1
2,2,0.10163727789823951,10,9.600000000000001,1
0,0,0.049410224902317945,10,21.5,1
0,0,0.13040144944605542,10,14.0,1
0,0,0.3225872321024892,10,21.5,1
0,1,0.34390427174496546,10,-10.0,0
2,2,0.19363673975323342,10,17.3,1
2,0,0.18830836189038377,10,-10.0,0
0,2,0.04623359176048947,10,-10.0,0
1,2,0.05460548329346149,10,-10.0,0
0,1,0.15924767145766455,10,-10.0,0
2,2,0.15035956189279853,10,18.5,1
0,2,0.24420548827171848,10,-10.0,0
2,2,0.07975105422127593,10,7.399999999999999,1
2,0,0.15388471669885673,10,-10.0,0
0,2,0.1594556889023151,10,-10.0,0
2,2,0.1651814155780943,10,32.0,1
1,0,0.0407950857123984,10,-10.0,0
0,2,0.07353332458311479,10,-10.0,0
0,0,0.23737532621970422,10,32.0,1
2,0,0.2650946086365883,10,-10.0,0
2,2,0.10599246257243505,10,19.5,1
0,2,0.20321988572670197,10,-10.0,0
2,0,0.2577101704768382,10,-10.0,0
2,0,0.11562791412484741,10,-10.0,0
2,2,0.046777480840513586,10,16.299999999999997,1
1,0,0.06709334890680069,10,-10.0,0
2,0,0.1686584970265857,10,-10.0,0
0,2,0.04353627313620306,10,-10.0,0
2,1,0.03556223866623465,10,-10.0,0
